test_id,rating
0,3.2357725195947173
1,3.2357725195947173
2,3.6601552545219644
3,3.508880721579407
4,4.399280488384016
5,4.407170228324597
6,2.9863858314821607
7,4.36896114010807
8,4.36896114010807
9,4.36896114010807
10,2.9882177681473427
11,4.752561346023123
12,4.980344459168249
13,4.807741234546522
14,4.807741234546522
15,4.807741234546522
16,4.807741234546522
17,3.1438125549583336
18,3.1438125549583336
19,2.659405827678622
20,4.516750189941093
21,4.462008976516374
22,4.516750189941093
23,4.516750189941093
24,4.516750189941093
25,4.516750189941093
26,4.516750189941093
27,4.694712371711073
28,4.516750189941093
29,4.516750189941093
30,4.170141765026966
31,4.170141765026966
32,4.170141765026966
33,4.170141765026966
34,4.274482879935019
35,4.888535667445978
36,4.888535667445978
37,4.888535667445978
38,4.888535667445978
39,4.888535667445978
40,4.888535667445978
41,3.143266196286713
42,3.598020240259302
43,3.598020240259302
44,4.348362363530295
45,4.098483295162353
46,4.098483295162353
47,4.098483295162353
48,4.098483295162353
49,3.594578140686212
50,3.594578140686212
51,3.594578140686212
52,2.9011207019112595
53,2.9011207019112595
54,2.9011207019112595
55,2.9218005548886206
56,2.9011207019112595
57,3.277231094940688
58,3.277231094940688
59,3.025760109871764
60,2.9011207019112595
61,3.2166063440790684
62,2.9011207019112595
63,2.9011207019112595
64,2.9011207019112595
65,2.9011207019112595
66,2.9011207019112595
67,2.9011207019112595
68,2.9011207019112595
69,2.9011207019112595
70,2.9011207019112595
71,2.9011207019112595
72,2.9011207019112595
73,2.9011207019112595
74,2.9011207019112595
75,2.9011207019112595
76,2.9011207019112595
77,3.7543392545664247
78,3.7543392545664247
79,3.7543392545664247
80,3.926826829269852
81,3.9659422573130785
82,3.9659422573130785
83,3.9659422573130785
84,4.028764842357447
85,4.028764842357447
86,4.028764842357447
87,4.4785777602679016
88,3.6252212170964406
89,3.6252212170964406
90,3.6252212170964406
91,3.6252212170964406
92,3.6252212170964406
93,4.283044420368364
94,4.283044420368364
95,4.283044420368364
96,3.9799523819040212
97,3.9799523819040212
98,3.9799523819040212
99,3.9799523819040212
100,3.8084879469122446
101,4.152360155763867
102,4.152360155763867
103,3.9799523819040212
104,3.9799523819040212
105,4.554142669783886
106,3.7080547088065665
107,3.7080547088065665
108,3.7080547088065665
109,3.6382037792315933
110,3.6382037792315933
111,3.9799523819040212
112,3.9799523819040212
113,3.6382037792315933
114,4.126024303358975
115,4.086721488953935
116,4.3119039938716215
117,4.3119039938716215
118,4.015391444828666
119,4.015391444828666
120,3.8901894847924416
121,3.8711094621511775
122,3.8711094621511775
123,4.188859321783557
124,3.6823071565258787
125,3.6823071565258787
126,3.6823071565258787
127,3.6823071565258787
128,3.6823071565258787
129,3.6823071565258787
130,3.6823071565258787
131,3.6823071565258787
132,3.6823071565258787
133,2.9432249442481786
134,4.061148429035753
135,4.061148429035753
136,4.619186421889623
137,4.699428618442904
138,4.699428618442904
139,3.840311097353351
140,3.840311097353351
141,2.7917774276479133
142,2.5201887559463048
143,2.7917774276479133
144,2.955132188613003
145,2.955132188613003
146,2.842046402209383
147,2.955132188613003
148,2.955132188613003
149,4.839255655222481
150,4.839255655222481
151,4.839255655222481
152,4.839255655222481
153,4.839255655222481
154,4.839255655222481
155,4.138008028407979
156,4.060204217363705
157,4.060204217363705
158,4.060204217363705
159,4.060204217363705
160,3.995150885550837
161,4.060204217363705
162,4.060204217363705
163,4.060204217363705
164,4.060204217363705
165,4.060204217363705
166,4.060204217363705
167,3.8226617694852383
168,3.8226617694852383
169,3.8226617694852383
170,3.8978404925512855
171,3.8226617694852383
172,4.081011302312429
173,4.081011302312429
174,4.081011302312429
175,4.658500336638129
176,4.28545598406254
177,4.272053322772554
178,4.272053322772554
179,4.455373322690079
180,4.455373322690079
181,4.455373322690079
182,4.455373322690079
183,4.455373322690079
184,4.060204217363705
185,4.060204217363705
186,4.060204217363705
187,4.455373322690079
188,4.455373322690079
189,4.060204217363705
190,4.060204217363705
191,4.058124971138746
192,4.058124971138746
193,4.058124971138746
194,4.058124971138746
195,4.058124971138746
196,4.058124971138746
197,4.058124971138746
198,3.5058217417492954
199,3.332254312550309
200,2.2613539024665967
201,3.8240472595242676
202,3.695315730679802
203,3.8240472595242676
204,3.8240472595242676
205,3.8240472595242676
206,3.8240472595242676
207,3.8240472595242676
208,4.609537876931079
209,4.575856088417548
210,4.609537876931079
211,4.087391116354721
212,4.087391116354721
213,4.087391116354721
214,4.087391116354721
215,3.345544420368364
216,2.3874053541479223
217,4.579639659412612
218,4.317130819534437
219,4.591343366404376
220,4.591343366404376
221,4.591343366404376
222,4.591343366404376
223,4.591343366404376
224,4.591343366404376
225,4.591343366404376
226,4.591343366404376
227,4.591343366404376
228,4.013687530996257
229,4.013687530996257
230,4.013687530996257
231,4.013687530996257
232,4.013687530996257
233,4.013687530996257
234,4.013687530996257
235,4.013687530996257
