test_id,rating
0,3.68526737745
1,3.98526737745
2,3.56818054272
3,3.43188011759
4,4.95095652701
5,5.0
6,2.16526737745
7,5.0
8,4.34587343805
9,3.17920677139
10,3.41923866931
11,5.0
12,5.0
13,4.77877387096
14,4.8347179269
15,4.8461139383
16,5.0
17,1.0
18,1.38783148001
19,1.0
20,5.0
21,4.51120320633
22,4.62441466427
23,4.75619761001
24,3.72757506976
25,5.0
26,5.0
27,4.99101958984
28,5.0
29,4.78526737745
30,1.53526737745
31,5.0
32,4.53526737745
33,5.0
34,4.19130131837
35,4.11860071078
36,5.0
37,5.0
38,4.28526737745
39,5.0
40,5.0
41,3.41202794083
42,4.65048476875
43,3.27905619732
44,5.0
45,4.04360071078
46,4.84717213935
47,2.41860071078
48,3.75193404412
49,3.13232620098
50,3.99293226158
51,4.93232620098
52,3.15742885768
53,3.39921040593
54,4.18181910159
55,3.16732634796
56,3.24431910159
57,3.23149379254
58,3.33149379254
59,3.22235964213
60,2.43181910159
61,2.39610481587
62,1.0
63,2.18181910159
64,1.0
65,4.18181910159
66,3.39610481587
67,2.18181910159
68,3.18181910159
69,4.18181910159
70,2.64492342729
71,4.18181910159
72,3.38181910159
73,2.95104987082
74,2.73737465714
75,2.18181910159
76,1.0
77,4.16026737745
78,4.53526737745
79,4.13526737745
80,4.26145785364
81,4.53526737745
82,3.71173796568
83,5.0
84,1.35669594888
85,5.0
86,4.10669594888
87,5.0
88,3.35669594888
89,2.85669594888
90,3.69002928221
91,2.85669594888
92,1.85669594888
93,4.08835618054
94,3.74241023459
95,4.14241023459
96,3.36255074981
97,5.0
98,4.47895286622
99,5.0
100,1.11860071078
101,5.0
102,5.0
103,4.62594360696
104,5.0
105,3.28526737745
106,3.42336261554
107,4.25413184631
108,4.17336261554
109,2.58997085393
110,3.83634766553
111,4.21969360696
112,3.33080471807
113,1.92330418726
114,4.55838315056
115,4.38753675558
116,3.640822933
117,5.0
118,5.0
119,4.32526737745
120,3.67625098401
121,3.67098166316
122,3.61026737745
123,3.26574785793
124,3.08437452031
125,3.71844045437
126,1.54151737745
127,4.08437452031
128,3.32613276206
129,3.85060828654
130,3.44898006402
131,4.27485071078
132,4.02151737745
133,2.53663349767
134,5.0
135,3.67415626634
136,4.91911004864
137,4.05946092584
138,4.05946092584
139,2.47574356793
140,4.14241023459
141,2.70703608493
142,2.84524746705
143,2.54036941827
144,3.13976473195
145,4.21119330337
146,2.30643139861
147,2.71119330337
148,3.65563774782
149,5.0
150,5.0
151,5.0
152,3.86553247318
153,2.15124675889
154,5.0
155,4.81733102258
156,2.68007612062
157,3.68007612062
158,4.96212740267
159,4.01340945395
160,4.57751201805
161,5.0
162,5.0
163,4.01340945395
164,3.34674278729
165,4.34674278729
166,5.0
167,4.88220615296
168,2.53220615296
169,4.50177137035
170,4.56970615296
171,4.63220615296
172,4.39053053534
173,4.44053053534
