test_id,rating
0,3.5165391218617246
1,3.573805908954012
2,3.459228388772144
3,3.433325729097051
4,4.577375931075742
5,4.848827566357188
6,2.7189551703956343
7,4.288303202140783
8,4.226490611176051
9,4.013335420588423
10,3.5612012929368912
11,4.781992529144004
12,5
13,4.635678499858862
14,4.817158228595862
15,4.485614257072471
16,4.852623040243732
17,3.013576470296476
18,2.801414863801591
19,3.0016658042839715
20,4.648076528621568
21,4.012306182647805
22,4.229754805831571
23,4.2953289910806784
24,3.5161224860391043
25,4.898265117910313
26,4.606232917684578
27,4.439473871520759
28,4.331526802550883
29,4.59975883474529
30,3.9114443789364968
31,4.172500689033588
32,4.144569048329629
33,4.143504561360717
34,4.179009981873551
35,4.076427735233492
36,4.701022531802945
37,4.971558715597518
38,4.494893535549152
39,4.891895891647183
40,4.813486747265256
41,3.4029946514491414
42,3.9317122165148675
43,3.4770613451548766
44,4.0902320992438215
45,3.916350247872285
46,4.223398307200342
47,3.5567582226502874
48,3.912760730888803
49,3.532575746999843
50,3.7119125093332745
51,3.9159055813699033
52,3.115291844480529
53,3.09545743032046
54,3.0304402764785943
55,3.068164153107299
56,3.1370576199902303
57,3.503871410311268
58,3.3205940380712287
59,3.129533305153958
60,2.8054869110063434
61,2.7359626774770804
62,2.6420028245613256
63,2.960090546750853
64,2.6778916032470392
65,3.170542679278016
66,3.309067518827411
67,2.6039223537776905
68,2.9724787391326846
69,3.1110973853091677
70,2.7665429282400535
71,3.106292654835848
72,3.21434643835013
73,2.700975914517184
74,2.58297121178966
75,2.8148289833752753
76,2.603381598910868
77,3.9348919445145416
78,4.050867055226114
79,3.9240436370297322
80,4.12824106974472
81,4.312165421772956
82,3.999907932446693
83,4.520457026975564
84,3.7979423241954913
85,4.080444646008734
86,3.9264031354371984
87,4.359822331281723
88,3.5620583692010497
89,3.451885249205346
90,3.6359102098992944
91,3.419157154835362
92,2.4283280842820707
93,4.076636439506957
94,3.764985574508459
95,3.7541106195790652
96,3.2809380277755196
97,4.0137614657541825
98,4.1576171400029605
99,4.0680540417588515
100,3.5933242598542536
101,4.155068106505088
102,4.059197883008373
103,4.277877061874411
104,4.0514664565913145
105,3.9829839142576122
106,3.5055333331359932
107,4.012147518637889
108,3.9471849937003203
109,3.3874797307346265
110,3.8928729347619973
111,4.034720132498041
112,3.7937489391534602
113,3.4231011686833868
114,4.424284254322533
115,4.274095343398384
116,4.052648280406937
117,4.517494316404729
118,4.202813563823254
119,4.201821413480473
120,3.9269643469103577
121,4.063195207241779
122,3.9016836992236543
123,3.4405316071584213
124,3.2786707191611164
125,3.5394641483947815
126,2.816961055154205
127,4.013710377849775
128,3.5071278084258704
129,3.841702831095772
130,3.525068379955536
131,4.119052204572861
132,4.104411636629978
133,2.8736378471923496
134,4.51528605813503
135,3.474426395105142
136,4.595269758398924
137,4.447412561871482
138,4.440563215480453
139,3.5444187890791117
140,3.78527596951478
141,2.913534905380955
142,2.790869088723031
143,2.82673597047404
144,3.1494533055816545
145,3.499068900316009
146,2.6602623499700058
147,3.047366880480773
148,3.5597811104109462
149,4.840181590528407
150,4.8243333956454055
151,4.877487101122036
152,4.297212802589273
153,4.517450727964531
154,4.740562020140782
155,4.519035595768717
156,3.815904238831292
157,3.823670716831528
158,4.530566899162892
159,3.863327361817487
160,4.2808539209357255
161,4.019105628882076
162,4.148013709181535
163,4.04310961795719
164,3.945649289661461
165,4.038065328353634
166,4.6569441627293235
167,4.514218019440824
168,3.4957726144067713
169,4.304435479330308
170,4.563906925677584
171,4.077747645895505
172,3.9367768908178262
173,4.3969952872304985
174,4.019340366830124
175,4.816228914492795
176,4.2494218166842055
177,4.074445253639301
178,4.0899664170840895
179,4.991413321420757
180,4.692123709165778
181,4.486347389881337
182,4.506673324122166
183,4.075198613334702
184,3.484151542159886
185,3.733871471930024
186,3.747426012435376
187,4.9403213697430095
188,4.139659023715096
189,3.3195889178015294
190,4.16689306529126
191,4.113419440437789
192,3.9520895253518176
193,4.258212414836277
194,3.5497954584164804
195,3.8515795687090786
196,3.73359820725466
197,3.6795010587429005
198,3.6293522170095436
199,3.755647014426606
200,3.729230118055946
201,4.3237591599915115
202,2.444221700444943
203,3.547612137672813
204,3.9155198131456093
205,3.5920952587722703
206,3.088990870151266
207,3.8148295967757275
208,4.430077981472441
209,4.685173082598636
210,4.950602647066691
211,4.4375359319459236
212,3.779228512964119
213,3.8616789627369337
214,4.092172516094431
215,3.3270514953671864
216,2.7680965965190105
217,4.956798644625579
218,4.1896890941909835
219,4.371584944248831
220,4.38112849137791
221,4.21322703602398
222,4.436700304831587
223,4.460003103568081
224,4.558514753863447
225,4.48831178500506
226,4.64651333959382
227,4.690581335879245
228,3.4785048753522974
229,4.031399050078178
230,3.894736224486444
231,4.182651669310538
232,3.7440798230985877
233,4.185772828550488
234,4.606559809164931
235,3.8913388842630363
236,4.081415642431291
237,4.442872721763582
238,3.7878235780666976
239,3.6464212454772023
240,3.9621402074422294
241,3.7403841413329584
242,3.5926382734246323
243,3.912142153199809
244,3.455169789267276
245,4.196597640226194
246,3.9505522215181146
247,4.139205843815365
248,4.321892165244901
249,3.954772839154688
250,3.5094136347102074
251,4.150098809174166
252,4.208018793446996
253,4.122978526756905
254,4.007615284476344
255,3.175047449763605
256,3.8129846521268744
257,3.9600470599342645
258,4.157961032030151
259,4.0769790831044075
260,4.105459609652791
261,4.130745124906613
262,3.889272488556812
263,4.302567920362224
264,4.069366479709403
265,3.9820206216062526
266,3.8059567804968903
267,3.812704373486657
268,2.7001838499148123
269,2.4755331747295246
270,2.5387436745820957
271,2.720855976672636
272,2.8319879324856307
273,2.856321641564609
274,3.99349356876255
275,3.5797429837965864
276,4.382473687040122
277,4.247764367555145
278,4.4075490387830225
279,4.234842096131722
280,4.150969605991365
281,3.9258238423854275
282,3.4919987847524347
283,3.222269149315324
284,3.2559236820966007
285,4.564328919332093
286,3.2298954754898324
287,4.148280178503338
288,3.5191272544023136
289,4.174676832112239
290,3.6639661756532145
291,4.049405607465736
292,4.2393916258549345
293,3.921098008345295
294,4.7845836984007075
295,4.422996533627236
296,3.636093960390933
297,4.220060548197687
298,3.7339835013386993
299,3.9581135781900505
300,3.012054436286218
301,3.3657335164877757
302,3.187919305767387
303,3.8910469730646895
304,4.259846417739308
305,2.334309839970038
306,2.8608062316636462
307,2.255581946457132
308,2.937765362627984
309,2.8858231386188726
310,3.9571465641848946
311,4.429156058099998
312,3.611671740754295
313,3.6080657759277033
314,3.513755491562327
315,3.1897672024136554
316,4.036372499397534
317,3.59339852525301
318,4.1053157561751075
319,4.338237176182832
320,4.476178455897612
321,4.43568369493563
322,4.002036766798783
323,4.31703821744942
324,4.549108506104578
325,4.4405844345491445
326,4.333922724774942
327,4.211731895460375
328,3.447967764654207
329,3.6688476517076936
330,3.7874984397708022
331,4.073600651991223
332,4.179358073869209
333,3.4484728660673047
334,3.5609462498802036
335,3.993289793946186
336,3.9891264583372297
337,3.9097508889160757
338,4.453013646623376
339,4.054199344528616
340,3.9349835526998467
341,4.0960878456329155
342,4.454261306226854
343,2.6659617348810065
344,3.9473523441717675
345,3.856912616290696
346,3.8093861676767142
347,4.128969476537808
348,3.917381280557478
349,3.7462962032013403
350,4.272892085901443
351,3.7947290955240844
352,4.430925814555664
353,4.097343911978263
354,4.307187020371711
355,4.030056240170575
356,4.332262788450462
357,4.480891844107866
358,4.465958006738583
359,4.070116239954986
360,4.571709751141931
361,4.135990858049105
362,4.000677668835893
363,4.510082228519668
364,3.8653045612293653
365,3.937992242530789
366,3.6214431595729693
367,4.450657804371783
368,4.781214953663612
369,4.063952148015753
370,4.453374723845423
371,4.931524192998166
372,4.073899635314874
373,4.451046520298697
374,4.362457164082867
375,4.264228346294904
376,3.984035108077506
377,4.1030622610874525
378,4.125743091995171
379,4.452871990217657
380,4.284182360559545
381,4.22546826946586
382,4.277194310202966
383,3.8323901926056587
384,4.3924298153826244
385,4.304298673664571
386,4.169767264913907
387,3.702106274392465
388,3.4859811642596794
389,3.8062069478159213
390,3.6690911114282816
391,3.857794885541386
392,5
393,4.636615249864435
394,4.3793000337831645
395,3.908980702448025
396,3.1007608521695733
397,3.274367508351415
398,3.1524136938699567
399,3.9173880566859265
400,4.486247604823743
401,4.717461829741809
402,3.8644103828511507
403,4.481536171162512
404,4.519960800837969
405,2.147482374795308
406,4.467225263938353
407,4.657298803311068
408,4.222467580699887
409,4.251278196779479
410,4.925729429513412
411,3.9852053012860704
412,4.359120744246587
413,4.156844998367096
414,3.936102490619724
415,1.651529717959736
416,2.2606225849324764
417,2.071955053680951
418,1.6399620691775663
419,1.9943979692334095
420,4.328497638296537
421,4.099952869937756
422,4.466810285324601
423,3.7922682593573334
424,2.579251427033754
425,4.051422021027526
426,3.3818614156645257
427,3.6215067234109304
428,4.406142021453414
429,3.438520105956025
430,3.392607537493405
431,3.715763044979686
432,4.477884338513014
433,3.835747637657811
434,3.318930560069953
435,3.825867171707039
436,3.33865501140169
437,3.1936201474645274
438,4.134505860144469
439,4.091336578900519
440,3.9851027180957117
441,4.0950697887749685
442,3.930125255928637
443,4.19007306104397
444,3.368322265784433
445,3.1140340901172987
446,4.696193829881827
447,4.110224417898361
448,4.961453283044136
449,5
450,4.603072495790705
451,4.570504978445946
452,4.705340871967683
453,4.143671939139549
454,4.736762468116771
455,4.0251925163070625
456,4.427379106930323
457,4.23113173105243
458,3.7449579827926773
459,4.3871851230615855
460,4.465512412967782
461,2.936820363739723
462,2.8617027810076636
463,4.233317620231724
464,2.873011258503156
465,2.9658227648164956
466,3.5875074921229886
467,4.0933680712372915
468,2.1350292713804886
469,2.0529913282616508
470,2.431678588588172
471,4.322532799300256
472,4.078346936867787
473,4.42361640368485
474,3.6947087896606745
475,4.323105469336259
476,4.043765063344825
477,2.3660034418580116
478,2.712048307299146
479,4.513416650739695
480,4.468490426154853
481,3.3444096201330256
482,3.6457974328227762
483,4.357169265682038
484,3.1075588077375973
485,3.375573845419767
486,4.081616121635327
487,4.137364653435248
488,4.342264274191703
489,4.105604600756144
490,3.8259342956208795
491,3.658916004596515
492,3.8016522788712033
493,4.46936146116322
494,3.9711143300804426
495,4.394550557335217
496,4.0922180875601235
497,4.433433218767431
498,4.0002611245348145
499,4.052585664009206
500,3.9229767039590837
501,3.7644640741315563
502,4.417831220736462
503,4.345520522026172
504,3.564402058151473
505,4.385489672769985
506,4.067446758875633
507,4.370954735345097
508,4.160562445241474
509,4.535815313174459
510,4.414759751270252
511,2.717873390177512
512,3.195754973052435
513,3.2897107080805754
514,2.924583058366548
515,3.2329758285894887
516,4.035299560639506
517,4.301347220606111
518,2.4901066850533367
519,3.617173800105093
520,4.2255932015878095
521,4.018677091095963
522,3.733208414744816
523,4.313819063438192
524,3.2723607397767482
525,3.3885375659445756
526,2.2155673292834157
527,4.007559828040822
528,2.288614028246581
529,2.5108519863908336
530,4.478695752805236
531,4.22606454762993
532,4.637648837814661
533,4.540503435290405
534,4.459293152081728
535,3.8070588110740733
536,4.276168056857567
537,4.635717553058308
538,4.168214278512742
539,3.491738379943602
540,3.896887388634366
541,4.236566284058341
542,3.857025450110035
543,4.512782202391239
544,4.512946528399411
545,2.67228907891634
546,3.1104418142937034
547,2.5341205487732297
548,3.146402005481003
549,3.43725139583238
550,4.645337880393312
551,4.068109542552402
552,4.2865666209725255
553,3.754379870250088
554,4.669177426781523
555,3.8839484475983297
556,3.903605223266455
557,4.386862144705552
558,3.988195446929475
559,3.7622751194509405
560,4.079656327801894
561,3.595616234684827
562,2.7411346433415122
563,3.4786921545393317
564,3.6366625394032686
565,3.1819702970286436
566,2.4680969559414265
567,4.100231452797257
568,4.210679045711185
569,4.5473899043171615
570,3.9706340613153235
571,3.3211378228768167
572,4.03061393467435
573,4.029246428919428
574,3.8846066710807827
575,3.9622090811009882
576,3.890204397157833
577,3.850064247455955
578,3.94669465123884
579,4.448700294634053
580,3.9797532152714847
581,4.210148778854216
582,4.611123631218656
583,4.281769029227101
584,4.67962007473704
585,4.165591105585523
586,3.188209735408879
587,3.4141534796002615
588,3.4803712805342197
589,4.269703317804885
590,4.10871819787069
591,3.699696565825709
592,4.201021933932258
593,4.298738303010192
594,4.822236103224977
595,4.4390535892001575
596,4.4175396694562625
597,4.384051653188867
598,4.035825814445096
599,4.005202718791326
600,4.167796450706937
601,4.557899629745964
602,4.088929291876742
603,4.471737430778952
604,4.454808334084315
605,4.504494097958561
606,4.506978026001343
607,3.935677587870349
608,4.211321528110607
609,3.9285218588477453
610,4.003936648807918
611,3.7988511891512933
612,3.4636353915347087
613,3.8677468125065615
614,3.871210480252373
615,4.004288545588634
616,3.992300805271392
617,4.027903326469988
618,4.131669975732431
619,4.222609106285241
620,4.601395395150604
621,4.086063753288065
622,4.119599849160527
623,3.5114044425773288
624,2.0064312341698773
625,3.6866930418251673
626,2.7814677900234335
627,2.6758542198666646
628,2.8631752973757214
629,2.6839185358631865
630,2.791925661184599
631,2.5429479747038983
632,3.472989826100484
633,4.565831218522599
634,4.661408120461973
635,3.944734975142726
636,4.2341721511111015
637,4.066280598435899
638,3.5360074019592225
639,3.864223810012789
640,3.9749717906528828
641,3.973487107804079
642,3.8268377794229655
643,4.2351221436507895
644,2.9633737111639613
645,2.6133093409246357
646,3.9906071397932243
647,4.45740393164577
648,4.231688589967805
649,4.395713993091841
650,3.997039477390986
651,3.023505371301168
652,2.9794452791036936
653,3.536125104675682
654,3.6905050912644644
655,4.182964383848817
656,3.9510116841396
657,4.417537314744398
658,4.131232314898993
